,Unnamed: 0,WELL_NAME,OBS,Latitude,Longitude,geometry,Simulated,Residual
425,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378764248,0.5861235752
426,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378750808,0.5861249192
427,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378737519,0.5861262481
428,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378724379,0.5861275621
429,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378711386,0.5861288614
430,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378698536,0.5861301464
431,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378685828,0.5861314172000001
432,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937867326,0.586132674
433,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378660829,0.5861339171000001
434,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378648533,0.5861351467
435,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937863637,0.586136363
436,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378624339,0.5861375661
437,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378612437,0.5861387563
438,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378600662,0.5861399338000001
439,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378589012,0.5861410988
440,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378577486,0.5861422514
441,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378566081,0.5861433919
442,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378554796,0.5861445204
443,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937854363,0.586145637
444,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937853258,0.586146742
445,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378521644,0.5861478356000001
446,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378510822,0.5861489178
447,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378500111,0.5861499889
448,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378489509,0.5861510491
449,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378479017,0.5861520983
450,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937846863,0.586153137
451,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937845835,0.5861541650000001
452,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378448173,0.5861551827
453,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378438098,0.5861561902
454,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378428125,0.5861571875
455,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378418251,0.5861581749
456,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378408475,0.5861591525000001
457,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378398796,0.5861601204
458,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378389213,0.5861610787
459,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378379724,0.5861620276
460,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378370329,0.5861629671
461,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378361025,0.5861638975
462,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378351811,0.5861648189
463,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378342688,0.5861657312
464,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378333652,0.5861666348
465,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378324703,0.5861675297
466,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378315841,0.5861684159
467,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378307063,0.5861692937
468,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378298369,0.5861701631
469,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378289757,0.5861710243
470,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378281227,0.5861718773
471,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378272778,0.5861727222
472,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378264408,0.5861735592
473,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378256117,0.5861743883
474,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378247904,0.5861752096
475,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378239766,0.5861760234
476,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378231705,0.5861768295
477,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378223718,0.5861776282
478,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378215805,0.5861784195
479,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378207965,0.5861792035
480,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378200196,0.5861799804
481,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378192499,0.5861807501
482,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378184872,0.5861815128
483,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378177314,0.5861822686
484,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378169824,0.5861830176
485,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378162403,0.5861837597
486,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378155048,0.5861844952
487,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378147759,0.5861852241000001
488,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378140535,0.5861859465
489,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378133375,0.5861866625000001
490,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937812628,0.586187372
491,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378119247,0.5861880753
492,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378112276,0.5861887724
493,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378105367,0.5861894633
494,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378098519,0.5861901481
495,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937809173,0.586190827
496,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378085001,0.5861914999
497,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937807833,0.586192167
498,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378071718,0.5861928282000001
499,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378065162,0.5861934838
500,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378058663,0.5861941337000001
501,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937805222,0.586194778
502,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378045832,0.5861954168
503,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378039499,0.5861960501
504,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937803322,0.586196678
505,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378026994,0.5861973006
506,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378020821,0.5861979179
507,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378014701,0.5861985299
508,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378008631,0.5861991369
509,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9378002613,0.5861997387
510,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377996645,0.5862003355000001
511,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377990728,0.5862009272
512,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377984859,0.5862015141
513,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377979039,0.5862020961000001
514,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377973267,0.5862026733
515,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377967543,0.5862032457
516,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377961866,0.5862038134
517,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377956236,0.5862043764
518,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377950652,0.5862049348
519,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377945113,0.5862054887
520,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937793962,0.586206038
521,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377934171,0.5862065829
522,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377928766,0.5862071234
523,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377923405,0.5862076595
524,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377918086,0.5862081914
525,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377912811,0.5862087189
526,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377907578,0.5862092422
527,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377902386,0.5862097614
528,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377897236,0.5862102764
529,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377892127,0.5862107873
530,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377887058,0.5862112942000001
531,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377882029,0.5862117971
532,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377877039,0.5862122961
533,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377872089,0.5862127911
534,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377867177,0.5862132823
535,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377862304,0.5862137696
536,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377857468,0.5862142532
537,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937785267,0.586214733
538,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377847909,0.5862152091
539,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377843185,0.5862156815
540,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377838497,0.5862161503000001
541,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377833845,0.5862166155
542,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377829229,0.5862170771
543,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377824647,0.5862175353
544,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377820101,0.5862179899000001
545,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377815589,0.5862184411
546,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377811111,0.5862188889000001
547,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377806667,0.5862193333
548,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377802256,0.5862197744000001
549,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377797878,0.5862202122
550,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377793533,0.5862206467000001
551,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937778922,0.586221078
552,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377784939,0.5862215061
553,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937778069,0.586221931
554,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377776472,0.5862223528
555,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377772286,0.5862227714
556,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937776813,0.586223187
557,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377764004,0.5862235996
558,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377759908,0.5862240092000001
559,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377755843,0.5862244157000001
560,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377751807,0.5862248193
561,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.93777478,0.58622522
562,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377743821,0.5862256179
563,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377739872,0.5862260128
564,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377735951,0.5862264049
565,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377732058,0.5862267942
566,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377728192,0.5862271808
567,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377724354,0.5862275646
568,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377720544,0.5862279456
569,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937771676,0.586228324
570,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377713003,0.5862286997
571,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377709272,0.5862290728
572,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377705568,0.5862294432
573,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377701889,0.5862298111
574,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377698236,0.5862301764
575,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377694608,0.5862305392
576,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377691005,0.5862308995000001
577,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377687428,0.5862312572
578,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377683875,0.5862316125
579,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377680346,0.5862319654
580,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377676841,0.5862323159
581,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377673361,0.5862326639000001
582,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377669904,0.5862330096
583,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937766647,0.586233353
584,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937766306,0.586233694
585,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377659673,0.5862340327000001
586,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377656308,0.5862343692
587,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377652966,0.5862347034000001
588,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377649646,0.5862350354
589,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377646349,0.5862353651000001
590,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377643073,0.5862356927
591,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377639819,0.5862360181
592,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377636587,0.5862363413
593,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377633376,0.5862366624
594,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377630186,0.5862369814
595,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377627017,0.5862372983
596,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377623868,0.5862376132
597,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937762074,0.586237926
598,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377617633,0.5862382367
599,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377614545,0.5862385455
600,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377611477,0.5862388523000001
601,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937760843,0.5862391570000001
602,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377605401,0.5862394599
603,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377602392,0.5862397608000001
604,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377599402,0.5862400598
605,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377596431,0.5862403569
606,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377593479,0.5862406521
607,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377590546,0.5862409454
608,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377587631,0.5862412369000001
609,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377584735,0.5862415265
610,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377581856,0.5862418144
611,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377578996,0.5862421004
612,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377576153,0.5862423847
613,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377573328,0.5862426672000001
614,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937757052,0.586242948
615,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937756773,0.586243227
616,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377564957,0.5862435043
617,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377562201,0.5862437799
618,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377559461,0.5862440539
619,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377556739,0.5862443261
620,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377554033,0.5862445967000001
621,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377551343,0.5862448657
622,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377548669,0.5862451331
623,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377546012,0.5862453988
624,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377543371,0.5862456629
625,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377540745,0.5862459255
626,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377538135,0.5862461865
627,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377535541,0.5862464459
628,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377532961,0.5862467039
629,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377530398,0.5862469602
630,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377527849,0.5862472151
631,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377525315,0.5862474685
632,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377522796,0.5862477204000001
633,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377520292,0.5862479708
634,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377517802,0.5862482198
635,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377515327,0.5862484673
636,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377512866,0.5862487134000001
637,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937751042,0.586248958
638,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377507987,0.5862492013
639,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377505568,0.5862494432
640,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377503163,0.5862496837
641,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377500772,0.5862499228
642,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377498394,0.5862501606
643,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937749603,0.586250397
644,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937749368,0.586250632
645,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377491342,0.5862508658000001
646,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377489017,0.5862510983
647,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377486706,0.5862513294
648,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377484407,0.5862515593000001
649,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377482122,0.5862517878
650,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377479848,0.5862520152
651,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.9377477588,0.5862522412
652,1,OBS2,1.524,112852.5421,197257.979669863,POINT Z (197257.979669863 112852.5421 5),0.937747534,0.586252466
